attempt_id,business_id,business_category,business_true_avg_rating,business_displayed_stars,business_review_count,intended_star,user_review_count,user_tenure_days,user_experience_z,user_is_elite,device_mobile,session_prompted,completed,review_length
22600,2178,restaurants,4.278,4.5,99,5,1,374,-1.3196,0,1,1,1,69.0
22601,3583,beauty,3.738,3.5,37,3,23,88,1.4941,0,0,1,1,88.0
22602,2455,shopping,3.869,4.0,29,5,5,55,-0.0756,0,1,0,0,
22603,1208,restaurants,4.292,4.5,8,5,1,116,-1.3196,0,0,0,1,61.0
22604,2483,restaurants,3.08,3.0,21,1,1,1866,-1.3196,0,1,1,0,
22605,624,health,4.837,5.0,34,4,6,719,0.0989,0,1,0,0,
22606,1916,nightlife,2.81,3.0,23,3,6,164,0.0989,0,0,0,1,44.0
22607,3927,services,3.197,3.0,23,2,31,318,1.8199,0,0,1,1,112.0
22608,2517,restaurants,4.667,4.5,10,5,5,112,-0.0756,0,0,1,1,27.0
22609,411,nightlife,5.0,5.0,43,4,8,581,0.3835,0,1,0,0,
22610,805,restaurants,3.364,3.5,28,4,5,106,-0.0756,0,0,1,1,87.0
22611,238,restaurants,3.902,4.0,25,5,12,191,0.7999,0,1,1,1,30.0
22612,1607,restaurants,3.628,3.5,2,5,34,137,1.9213,0,1,1,1,140.0
22613,950,shopping,3.559,3.5,17,3,14,219,0.9619,0,0,1,1,91.0
22614,3918,beauty,4.22,4.0,87,5,43,351,2.1804,1,0,0,1,46.0
22615,1277,restaurants,3.976,4.0,11,5,9,266,0.5028,0,1,0,1,66.0
22616,139,restaurants,3.539,3.5,10,3,1,661,-1.3196,0,0,1,1,52.0
22617,1735,beauty,4.812,5.0,42,5,2,111,-0.8605,0,1,0,0,
22618,2949,services,4.757,5.0,48,5,12,30,0.7999,0,1,1,0,
22619,2740,restaurants,3.319,3.5,27,1,4,316,-0.2821,0,0,1,1,63.0
22620,3907,services,2.337,2.5,24,3,5,1165,-0.0756,0,1,1,0,
22621,1462,restaurants,4.263,4.5,53,5,2,109,-0.8605,0,0,0,1,55.0
22622,2091,services,3.089,3.0,21,5,24,456,1.5403,1,0,1,1,90.0
22623,2237,restaurants,3.602,3.5,15,4,27,180,1.6687,0,0,0,1,77.0
22624,96,shopping,4.636,4.5,31,2,4,134,-0.2821,0,1,0,0,
22625,23,services,4.265,4.5,6,5,4,134,-0.2821,0,1,0,1,20.0
22626,3183,restaurants,2.923,3.0,18,5,20,425,1.3429,0,1,0,1,88.0
22627,1539,shopping,3.831,4.0,15,5,16,911,1.1036,1,1,0,1,40.0
22628,2753,restaurants,5.0,5.0,8,5,1,790,-1.3196,0,0,0,1,47.0
22629,3779,health,4.127,4.0,34,5,10,588,0.6107,0,0,0,1,95.0
22630,978,shopping,3.974,4.0,22,1,9,308,0.5028,0,1,1,1,104.0
22631,3099,restaurants,2.981,3.0,17,3,6,152,0.0989,0,0,1,0,
22632,854,restaurants,4.016,4.0,74,5,2,627,-0.8605,0,1,1,0,
22633,2963,nightlife,4.487,4.5,8,5,2,901,-0.8605,0,1,0,1,27.0
22634,639,services,4.534,4.5,218,2,0,185,-2.1045,0,1,0,0,
22635,1218,beauty,4.114,4.0,15,4,2,182,-0.8605,0,1,0,0,
22636,1881,nightlife,4.606,4.5,45,5,1,397,-1.3196,0,1,1,1,43.0
22637,1952,beauty,4.51,4.5,30,4,3,110,-0.5348,0,1,0,1,36.0
22638,121,nightlife,3.958,4.0,29,4,8,332,0.3835,0,1,1,0,
22639,3378,shopping,3.632,3.5,69,5,1,46,-1.3196,0,1,0,0,
22640,24,beauty,4.043,4.0,61,5,21,684,1.3956,0,1,1,1,42.0
22641,3520,shopping,3.758,4.0,16,5,43,303,2.1804,0,1,1,1,79.0
22642,824,services,5.0,5.0,33,5,6,305,0.0989,0,1,0,0,
22643,2842,shopping,4.233,4.0,18,5,10,436,0.6107,0,0,1,1,64.0
22644,2846,restaurants,3.815,4.0,130,5,1,177,-1.3196,0,0,0,1,65.0
22645,1826,shopping,3.665,3.5,22,5,6,643,0.0989,0,1,1,1,27.0
22646,2149,restaurants,3.271,3.5,8,5,1,787,-1.3196,0,1,0,1,32.0
22647,292,health,3.405,3.5,36,5,1,531,-1.3196,0,1,0,0,
22648,3603,restaurants,3.183,3.0,92,3,1,537,-1.3196,0,1,0,0,
22649,477,nightlife,3.641,3.5,35,2,4,4772,-0.2821,0,1,0,0,
22650,2633,nightlife,4.207,4.0,8,3,5,1149,-0.0756,0,0,1,1,81.0
22651,1,shopping,3.027,3.0,3,5,5,156,-0.0756,0,1,1,0,
22652,2983,nightlife,3.644,3.5,23,5,1,319,-1.3196,0,0,0,0,
22653,1436,restaurants,3.806,4.0,16,2,6,60,0.0989,0,0,0,1,85.0
22654,1926,shopping,3.754,4.0,17,4,2,519,-0.8605,0,1,0,0,
22655,93,shopping,4.342,4.5,85,5,6,166,0.0989,0,0,1,1,109.0
22656,875,services,4.022,4.0,3,5,4,1336,-0.2821,1,1,0,1,26.0
22657,1740,restaurants,2.974,3.0,7,3,1,504,-1.3196,0,0,0,0,
22658,2870,nightlife,3.171,3.0,41,1,2,177,-0.8605,0,0,0,1,35.0
22659,2390,nightlife,4.389,4.5,12,5,9,294,0.5028,0,1,1,1,62.0
22660,1042,nightlife,4.471,4.5,91,4,12,723,0.7999,0,1,1,1,52.0
22661,2383,restaurants,4.667,4.5,57,5,1,557,-1.3196,0,0,0,0,
22662,892,restaurants,3.864,4.0,54,2,2,145,-0.8605,0,1,0,0,
22663,2221,shopping,3.734,3.5,99,3,3,961,-0.5348,0,0,0,0,
22664,2161,restaurants,3.32,3.5,260,3,18,38,1.2296,1,1,1,1,143.0
22665,904,health,3.84,4.0,38,5,8,79,0.3835,0,0,0,1,103.0
22666,801,restaurants,4.153,4.0,15,2,1,258,-1.3196,0,0,0,1,30.0
22667,2076,health,2.487,2.5,65,2,9,189,0.5028,0,0,0,0,
22668,2347,services,4.36,4.5,37,5,20,350,1.3429,0,1,1,1,79.0
22669,3919,shopping,3.745,3.5,16,5,6,98,0.0989,0,1,1,1,22.0
22670,1981,shopping,3.721,3.5,13,1,2,141,-0.8605,0,0,1,0,
22671,1778,shopping,4.693,4.5,35,5,13,103,0.8838,0,1,0,0,
22672,1903,restaurants,4.107,4.0,6,1,6,96,0.0989,0,0,0,1,22.0
22673,3497,beauty,3.7,3.5,24,4,4,249,-0.2821,0,1,1,0,
22674,1227,shopping,3.672,3.5,22,5,13,105,0.8838,0,1,1,0,
22675,1525,restaurants,4.41,4.5,10,4,5,177,-0.0756,0,1,1,1,40.0
22676,1475,shopping,4.059,4.0,28,4,5,182,-0.0756,0,1,0,0,
22677,2492,restaurants,4.446,4.5,6,5,13,267,0.8838,0,0,1,1,46.0
22678,2797,shopping,3.849,4.0,15,5,3,59,-0.5348,0,0,1,1,82.0
22679,1927,beauty,2.762,3.0,7,1,1,390,-1.3196,0,1,0,0,
22680,1055,beauty,3.582,3.5,6,5,7,152,0.2501,0,1,0,0,
22681,2754,services,2.362,2.5,65,4,27,355,1.6687,0,1,1,1,54.0
22682,1101,restaurants,4.016,4.0,6,4,0,234,-2.1045,0,0,0,0,
22683,3589,restaurants,3.971,4.0,23,5,11,360,0.7092,1,0,0,1,121.0
22684,2496,nightlife,3.75,4.0,17,5,5,325,-0.0756,0,0,0,1,14.0
22685,1763,restaurants,4.062,4.0,5,5,3,1302,-0.5348,0,1,1,1,60.0
22686,933,beauty,3.298,3.5,10,4,2,72,-0.8605,0,0,0,0,
22687,3029,shopping,3.549,3.5,16,1,13,1272,0.8838,1,0,0,1,42.0
22688,2438,shopping,4.045,4.0,10,4,10,812,0.6107,0,1,0,1,52.0
22689,3530,restaurants,3.44,3.5,55,1,2,199,-0.8605,0,1,1,1,69.0
22690,2826,shopping,4.178,4.0,149,5,7,541,0.2501,0,0,1,0,
22691,3158,services,4.365,4.5,16,5,22,1942,1.4459,0,0,1,1,47.0
22692,368,restaurants,4.271,4.5,10,4,11,77,0.7092,0,1,1,1,78.0
22693,98,restaurants,3.675,3.5,28,2,1,332,-1.3196,0,1,0,1,54.0
22694,2633,nightlife,4.207,4.0,8,5,10,99,0.6107,0,0,0,0,
22695,0,beauty,3.278,3.5,9,5,1,378,-1.3196,0,1,0,1,34.0
22696,3563,restaurants,4.057,4.0,134,3,6,655,0.0989,0,0,1,0,
22697,3531,restaurants,4.495,4.5,55,5,2,112,-0.8605,0,1,0,0,
22698,2340,restaurants,4.848,5.0,7,4,8,165,0.3835,0,0,0,1,133.0
22699,2917,services,4.495,4.5,15,5,2,263,-0.8605,0,1,0,0,
22700,1687,shopping,4.026,4.0,24,4,2,629,-0.8605,0,1,0,0,
22701,3832,shopping,3.521,3.5,119,4,7,721,0.2501,0,0,0,1,85.0
22702,143,nightlife,3.795,4.0,60,1,6,436,0.0989,0,1,1,0,
22703,1169,restaurants,3.888,4.0,16,4,12,363,0.7999,0,0,0,1,123.0
22704,2790,services,3.671,3.5,53,5,3,284,-0.5348,0,0,0,1,23.0
22705,3151,nightlife,3.865,4.0,39,3,1,642,-1.3196,0,1,0,0,
22706,968,nightlife,4.365,4.5,33,5,10,453,0.6107,1,1,0,0,
22707,3206,restaurants,3.028,3.0,13,2,24,552,1.5403,1,1,1,0,
22708,1843,health,4.029,4.0,113,5,3,340,-0.5348,0,1,0,0,
22709,3429,services,3.287,3.5,82,5,8,90,0.3835,0,0,1,1,56.0
22710,1068,restaurants,3.931,4.0,27,5,4,100,-0.2821,0,0,0,1,88.0
22711,2768,services,3.774,4.0,28,5,42,435,2.1544,0,1,0,1,99.0
22712,830,nightlife,4.297,4.5,15,5,3,183,-0.5348,0,0,1,1,36.0
22713,553,services,3.821,4.0,29,5,5,428,-0.0756,0,0,0,1,33.0
22714,2821,beauty,2.9,3.0,9,4,1,188,-1.3196,0,1,1,0,
22715,2723,shopping,3.653,3.5,7,5,28,139,1.7084,0,1,0,0,
22716,1173,beauty,3.499,3.5,20,4,3,526,-0.5348,0,0,0,1,46.0
22717,2417,shopping,5.0,5.0,8,5,21,85,1.3956,0,0,1,1,94.0
22718,3766,shopping,3.865,4.0,22,5,2,466,-0.8605,0,1,0,1,39.0
22719,1334,health,4.284,4.5,5,5,5,198,-0.0756,0,1,0,1,104.0
22720,2006,shopping,4.14,4.0,39,5,2,140,-0.8605,0,0,0,1,67.0
22721,834,beauty,3.792,4.0,6,4,2,192,-0.8605,0,1,0,0,
22722,2072,restaurants,3.437,3.5,8,1,4,312,-0.2821,0,0,1,1,64.0
22723,3540,services,4.473,4.5,4,5,4,1338,-0.2821,0,1,1,0,
22724,2543,restaurants,4.024,4.0,12,5,3,426,-0.5348,0,1,0,0,
22725,567,restaurants,4.132,4.0,6,5,1,738,-1.3196,0,1,0,0,
22726,2962,restaurants,3.793,4.0,16,5,7,523,0.2501,0,1,1,0,
22727,1688,nightlife,3.746,3.5,122,4,1,329,-1.3196,0,0,0,0,
22728,72,services,4.03,4.0,9,4,3,191,-0.5348,0,1,0,1,84.0
22729,2491,shopping,4.247,4.0,55,5,1,190,-1.3196,0,1,1,0,
22730,1196,restaurants,3.87,4.0,12,5,13,231,0.8838,0,1,0,0,
22731,3887,services,3.192,3.0,54,4,19,704,1.2877,0,1,1,1,74.0
22732,3981,shopping,4.192,4.0,202,3,9,2214,0.5028,0,0,1,0,
22733,2683,nightlife,4.795,5.0,41,5,3,204,-0.5348,0,1,1,1,53.0
22734,2525,restaurants,4.696,4.5,14,5,2,333,-0.8605,0,1,0,1,77.0
22735,1219,restaurants,4.605,4.5,25,5,4,296,-0.2821,0,1,1,1,53.0
22736,283,restaurants,4.302,4.5,136,5,5,191,-0.0756,0,0,1,1,54.0
22737,242,restaurants,3.632,3.5,37,1,8,47,0.3835,0,1,1,0,
22738,1855,health,4.91,5.0,75,5,8,979,0.3835,0,1,0,0,
22739,1270,health,2.893,3.0,18,4,1,447,-1.3196,0,0,1,1,43.0
22740,3841,nightlife,3.207,3.0,9,5,10,467,0.6107,0,1,1,1,45.0
22741,1171,beauty,3.473,3.5,13,4,8,174,0.3835,0,1,0,1,75.0
22742,858,shopping,3.306,3.5,39,4,2,496,-0.8605,0,0,0,0,
22743,3276,shopping,3.962,4.0,20,5,2,99,-0.8605,0,1,0,1,70.0
22744,3342,restaurants,3.317,3.5,18,1,5,363,-0.0756,0,1,1,1,54.0
22745,1506,beauty,4.598,4.5,190,5,6,110,0.0989,0,0,0,0,
22746,327,shopping,4.18,4.0,19,4,1,115,-1.3196,0,0,0,1,52.0
22747,393,beauty,4.453,4.5,14,4,5,261,-0.0756,0,0,0,0,
22748,2083,restaurants,4.357,4.5,5,5,6,207,0.0989,0,0,1,1,30.0
22749,3479,nightlife,3.962,4.0,12,5,13,1170,0.8838,0,1,0,0,
22750,1546,restaurants,3.451,3.5,92,1,4,60,-0.2821,0,1,1,1,34.0
22751,72,services,4.03,4.0,9,4,1,440,-1.3196,0,1,0,1,25.0
22752,1499,beauty,3.867,4.0,6,5,7,714,0.2501,0,1,1,1,25.0
22753,12,nightlife,4.028,4.0,25,5,1,149,-1.3196,0,1,1,0,
22754,1693,beauty,4.588,4.5,48,5,2,212,-0.8605,0,1,1,1,42.0
22755,1899,restaurants,3.768,4.0,61,5,1,521,-1.3196,0,1,0,0,
22756,2923,beauty,3.963,4.0,9,4,9,120,0.5028,0,0,0,0,
22757,276,restaurants,3.834,4.0,23,5,1,278,-1.3196,0,1,0,1,41.0
22758,1922,shopping,3.24,3.0,18,1,15,243,1.035,0,1,1,1,66.0
22759,708,shopping,2.303,2.5,22,1,1,383,-1.3196,0,0,0,0,
22760,1865,services,4.461,4.5,42,5,1,315,-1.3196,0,1,0,0,
22761,3941,restaurants,4.175,4.0,13,5,3,249,-0.5348,0,1,0,1,47.0
22762,2964,restaurants,3.739,3.5,21,5,1,263,-1.3196,0,1,1,1,37.0
22763,3377,services,4.149,4.0,9,5,21,184,1.3956,0,1,1,1,43.0
22764,154,restaurants,3.491,3.5,89,5,2,556,-0.8605,0,1,1,0,
22765,3056,nightlife,4.652,4.5,121,4,18,327,1.2296,0,0,1,0,
22766,3463,restaurants,4.183,4.0,11,5,4,306,-0.2821,0,0,0,1,65.0
22767,2683,nightlife,4.795,5.0,41,5,7,1084,0.2501,0,0,0,1,97.0
22768,3128,beauty,4.156,4.0,26,5,3,569,-0.5348,0,1,0,1,19.0
22769,191,restaurants,3.729,3.5,146,4,68,171,2.6899,1,1,1,1,61.0
22770,2954,shopping,4.701,4.5,13,5,1,1946,-1.3196,0,1,0,0,
22771,3343,restaurants,3.589,3.5,79,5,0,193,-2.1045,0,1,0,0,
22772,923,nightlife,2.779,3.0,23,5,7,2834,0.2501,0,0,0,1,19.0
22773,1884,restaurants,3.607,3.5,5,1,2,13,-0.8605,0,0,0,1,75.0
22774,1690,services,4.009,4.0,16,5,6,175,0.0989,0,0,0,1,39.0
22775,393,beauty,4.453,4.5,14,5,5,248,-0.0756,0,1,0,1,24.0
22776,513,restaurants,4.271,4.5,18,2,3,233,-0.5348,0,0,1,1,91.0
22777,1203,beauty,3.721,3.5,57,5,3,211,-0.5348,0,0,0,1,34.0
22778,436,restaurants,3.542,3.5,5,5,8,432,0.3835,0,0,0,1,86.0
22779,2007,restaurants,4.023,4.0,10,5,3,171,-0.5348,0,0,1,1,54.0
22780,223,health,3.428,3.5,21,2,4,295,-0.2821,0,0,0,1,79.0
22781,54,beauty,4.134,4.0,192,5,3,362,-0.5348,0,1,1,1,35.0
22782,2516,restaurants,3.823,4.0,9,5,30,4940,1.7839,0,0,1,1,169.0
22783,1009,shopping,3.822,4.0,43,5,21,1148,1.3956,1,1,0,1,41.0
22784,1512,nightlife,4.369,4.5,12,5,1,477,-1.3196,0,1,0,1,21.0
22785,1343,nightlife,4.634,4.5,15,4,5,1033,-0.0756,0,0,1,1,116.0
22786,1876,restaurants,3.819,4.0,163,5,2,39,-0.8605,0,0,0,0,
22787,1855,health,4.91,5.0,75,5,1,73,-1.3196,0,0,0,0,
22788,532,shopping,4.033,4.0,10,5,0,227,-2.1045,0,1,0,0,
22789,7,services,3.716,3.5,16,5,3,105,-0.5348,0,1,1,1,27.0
22790,1772,nightlife,3.558,3.5,22,4,4,450,-0.2821,0,0,0,1,99.0
22791,2261,health,4.996,5.0,18,5,22,610,1.4459,0,1,1,0,
22792,3073,beauty,3.542,3.5,22,3,16,227,1.1036,0,1,1,1,68.0
22793,790,restaurants,4.444,4.5,83,5,9,137,0.5028,0,1,0,1,91.0
22794,335,nightlife,3.436,3.5,108,1,11,948,0.7092,0,1,0,1,51.0
22795,2389,restaurants,3.912,4.0,9,5,13,52,0.8838,0,1,0,1,48.0
22796,3609,restaurants,3.755,4.0,45,2,8,210,0.3835,0,1,1,1,130.0
22797,956,beauty,3.371,3.5,191,4,23,111,1.4941,0,1,1,1,80.0
22798,342,services,3.703,3.5,14,3,1,261,-1.3196,0,1,0,0,
22799,1610,restaurants,4.297,4.5,28,5,3,199,-0.5348,0,1,0,1,90.0
22800,2242,shopping,3.497,3.5,13,5,2,228,-0.8605,0,1,0,0,
22801,2494,services,3.863,4.0,20,5,3,350,-0.5348,0,0,1,1,70.0
22802,451,services,4.925,5.0,28,5,4,1552,-0.2821,1,0,0,1,45.0
22803,2626,nightlife,3.052,3.0,29,4,30,722,1.7839,0,0,0,1,91.0
22804,1372,shopping,3.011,3.0,8,5,13,208,0.8838,0,1,1,1,57.0
22805,122,restaurants,3.177,3.0,43,4,19,169,1.2877,0,1,1,1,26.0
22806,3688,nightlife,3.842,4.0,8,4,5,400,-0.0756,0,0,1,1,79.0
22807,2140,services,4.307,4.5,13,5,4,69,-0.2821,0,1,0,0,
22808,1220,restaurants,3.995,4.0,45,5,9,41,0.5028,0,1,0,1,43.0
22809,3266,restaurants,4.699,4.5,7,5,8,310,0.3835,0,1,1,1,8.0
22810,3188,restaurants,3.13,3.0,32,5,8,249,0.3835,0,0,1,1,23.0
22811,825,restaurants,2.618,2.5,22,3,63,971,2.6047,1,1,1,1,145.0
22812,3842,nightlife,3.471,3.5,25,3,9,239,0.5028,0,0,0,1,116.0
22813,2127,restaurants,3.5,3.5,6,1,2,560,-0.8605,0,1,0,0,
22814,1049,restaurants,2.681,2.5,70,1,2,419,-0.8605,0,0,0,0,
22815,1790,beauty,3.514,3.5,24,5,13,267,0.8838,0,1,1,1,104.0
22816,750,restaurants,3.508,3.5,47,5,11,100,0.7092,0,1,1,1,53.0
22817,3399,nightlife,2.852,3.0,15,5,15,258,1.035,0,1,0,1,47.0
22818,1074,services,2.909,3.0,4,4,9,95,0.5028,0,0,1,1,35.0
22819,1755,nightlife,4.007,4.0,16,5,2,145,-0.8605,0,0,0,1,60.0
22820,273,nightlife,3.894,4.0,6,4,27,85,1.6687,0,1,1,1,93.0
22821,3775,shopping,2.825,3.0,27,3,22,810,1.4459,0,0,0,1,66.0
22822,1211,services,4.21,4.0,12,5,3,245,-0.5348,0,0,0,1,35.0
22823,2609,shopping,3.364,3.5,34,3,7,110,0.2501,0,1,1,1,124.0
22824,1412,services,4.232,4.0,55,5,6,90,0.0989,0,0,0,1,82.0
22825,2245,restaurants,3.738,3.5,54,5,3,660,-0.5348,0,1,0,1,66.0
22826,2241,restaurants,4.558,4.5,39,5,1,536,-1.3196,0,1,1,1,55.0
22827,1167,shopping,3.871,4.0,17,5,9,86,0.5028,0,0,0,1,48.0
22828,1728,restaurants,4.095,4.0,12,2,1,457,-1.3196,0,0,0,0,
22829,2386,health,3.22,3.0,30,3,3,155,-0.5348,0,0,0,0,
22830,869,restaurants,3.132,3.0,9,4,33,545,1.8885,0,1,1,1,101.0
22831,524,restaurants,4.141,4.0,13,5,8,68,0.3835,0,1,1,1,16.0
22832,712,services,3.242,3.0,70,5,8,273,0.3835,0,1,1,1,44.0
22833,1664,services,2.99,3.0,20,4,4,367,-0.2821,0,1,0,1,51.0
22834,855,shopping,4.733,4.5,13,5,1,1074,-1.3196,0,0,1,1,36.0
22835,1137,shopping,4.605,4.5,21,5,8,142,0.3835,1,1,0,1,22.0
22836,2743,beauty,3.589,3.5,57,5,9,111,0.5028,1,1,1,1,54.0
22837,2681,services,3.871,4.0,27,5,12,92,0.7999,0,1,1,1,57.0
22838,3774,services,3.784,4.0,8,5,3,121,-0.5348,0,1,0,0,
22839,3055,shopping,4.101,4.0,126,5,3,862,-0.5348,0,0,0,1,62.0
22840,1697,services,3.156,3.0,52,1,9,109,0.5028,0,1,1,1,62.0
22841,3714,services,3.759,4.0,8,5,1,341,-1.3196,0,1,0,0,
22842,3683,shopping,4.48,4.5,70,5,12,337,0.7999,1,1,1,1,89.0
22843,888,restaurants,4.043,4.0,83,5,4,95,-0.2821,0,1,1,1,47.0
22844,685,shopping,3.689,3.5,21,5,7,430,0.2501,0,0,1,1,53.0
22845,3539,restaurants,4.536,4.5,13,5,63,609,2.6047,1,1,1,1,133.0
22846,3561,shopping,4.284,4.5,11,5,4,164,-0.2821,0,0,1,0,
22847,3383,nightlife,3.382,3.5,6,5,6,225,0.0989,0,1,1,1,48.0
22848,1841,nightlife,3.779,4.0,39,4,5,191,-0.0756,0,1,0,0,
22849,3449,services,3.651,3.5,16,5,1,93,-1.3196,0,1,1,0,
22850,3075,services,3.178,3.0,10,5,10,389,0.6107,0,1,1,1,45.0
22851,2961,health,4.448,4.5,5,4,0,257,-2.1045,0,1,0,0,
22852,2408,restaurants,3.816,4.0,87,4,11,323,0.7092,0,0,1,1,63.0
22853,1070,services,4.47,4.5,4,5,2,39,-0.8605,0,1,0,0,
22854,2988,restaurants,3.901,4.0,14,5,2,368,-0.8605,0,1,0,1,27.0
22855,3511,beauty,3.155,3.0,120,2,5,852,-0.0756,0,1,0,1,90.0
22856,3537,nightlife,4.449,4.5,60,4,1,157,-1.3196,0,1,1,0,
22857,2398,restaurants,2.881,3.0,15,2,4,122,-0.2821,0,1,0,0,
22858,157,nightlife,4.078,4.0,14,5,1,513,-1.3196,0,0,0,0,
22859,2962,restaurants,3.793,4.0,16,1,1,88,-1.3196,1,0,0,0,
22860,1013,health,4.305,4.5,46,4,4,30,-0.2821,0,0,0,1,89.0
22861,821,nightlife,3.67,3.5,8,4,19,311,1.2877,0,1,1,0,
22862,314,shopping,5.0,5.0,11,5,11,157,0.7092,0,0,1,1,69.0
22863,629,services,4.015,4.0,188,5,3,473,-0.5348,0,0,0,1,50.0
22864,1960,nightlife,4.103,4.0,38,5,4,285,-0.2821,0,0,0,1,49.0
22865,1107,shopping,3.619,3.5,21,2,3,485,-0.5348,0,1,0,0,
22866,1527,shopping,3.479,3.5,12,5,1,303,-1.3196,0,0,0,0,
22867,2045,restaurants,4.085,4.0,69,5,2,571,-0.8605,1,0,0,0,
22868,2108,shopping,4.414,4.5,31,5,7,4532,0.2501,0,0,1,1,32.0
22869,1666,services,4.469,4.5,65,5,2,185,-0.8605,0,1,0,0,
22870,1811,shopping,4.11,4.0,27,5,5,227,-0.0756,0,0,1,1,85.0
22871,3550,services,3.496,3.5,45,5,2,99,-0.8605,0,1,1,1,15.0
22872,1132,restaurants,3.853,4.0,44,4,12,215,0.7999,0,0,0,1,88.0
22873,52,services,4.57,4.5,4,5,10,270,0.6107,1,0,0,1,70.0
22874,3200,beauty,4.17,4.0,55,5,27,187,1.6687,0,0,1,1,49.0
22875,320,services,3.482,3.5,14,5,22,292,1.4459,0,0,1,1,84.0
22876,3097,shopping,4.239,4.0,11,3,2,300,-0.8605,0,1,1,1,33.0
22877,1301,nightlife,3.115,3.0,17,1,2,334,-0.8605,0,1,1,1,40.0
22878,3365,restaurants,4.103,4.0,15,5,7,185,0.2501,0,1,0,1,42.0
22879,670,restaurants,3.588,3.5,127,5,2,64,-0.8605,0,1,0,0,
22880,657,restaurants,3.915,4.0,11,5,6,496,0.0989,0,1,0,0,
22881,1627,restaurants,3.215,3.0,124,5,3,201,-0.5348,0,1,0,1,104.0
22882,1675,health,3.27,3.5,6,2,14,536,0.9619,0,1,0,0,
22883,2870,nightlife,3.171,3.0,41,4,14,191,0.9619,0,1,0,0,
22884,2589,shopping,4.327,4.5,22,5,4,77,-0.2821,0,1,1,1,50.0
22885,3973,restaurants,4.318,4.5,6,5,1,202,-1.3196,0,0,0,1,34.0
22886,2708,restaurants,3.895,4.0,8,5,15,50,1.035,0,0,0,1,33.0
22887,808,shopping,4.328,4.5,15,4,3,113,-0.5348,1,0,0,1,42.0
22888,354,shopping,3.593,3.5,24,5,5,204,-0.0756,0,1,1,0,
22889,1063,nightlife,3.073,3.0,7,2,4,89,-0.2821,0,1,0,1,41.0
22890,3934,shopping,3.745,3.5,12,2,8,218,0.3835,1,0,0,1,36.0
22891,3074,services,3.604,3.5,21,5,2,114,-0.8605,0,0,0,0,
22892,2964,restaurants,3.739,3.5,21,5,1,446,-1.3196,0,0,1,1,19.0
22893,1088,shopping,3.661,3.5,6,5,6,45,0.0989,0,0,0,1,37.0
22894,1875,services,3.565,3.5,14,4,12,338,0.7999,0,0,1,1,20.0
22895,2814,restaurants,3.528,3.5,38,5,4,237,-0.2821,1,1,1,1,75.0
22896,3787,restaurants,4.372,4.5,12,5,4,140,-0.2821,0,1,1,0,
22897,2333,restaurants,3.832,4.0,21,5,1,226,-1.3196,0,0,0,1,43.0
22898,85,restaurants,3.47,3.5,7,3,9,371,0.5028,0,0,0,0,
22899,3419,services,3.601,3.5,16,5,9,32,0.5028,1,1,0,0,
22900,3735,health,3.397,3.5,2,4,4,458,-0.2821,0,1,1,0,
22901,133,shopping,3.767,4.0,29,4,2,1131,-0.8605,0,0,1,1,127.0
22902,1568,shopping,3.365,3.5,8,3,5,79,-0.0756,0,1,0,0,
22903,3918,beauty,4.22,4.0,87,5,6,1321,0.0989,0,1,0,1,41.0
22904,3814,shopping,4.152,4.0,14,5,5,607,-0.0756,0,0,0,1,45.0
22905,3857,shopping,3.829,4.0,7,5,2,137,-0.8605,0,1,0,1,41.0
22906,3902,beauty,4.109,4.0,316,5,7,296,0.2501,0,1,0,1,65.0
22907,89,shopping,3.715,3.5,8,2,6,157,0.0989,0,1,0,1,67.0
22908,604,health,4.55,4.5,19,4,8,306,0.3835,0,0,1,0,
22909,1998,services,3.879,4.0,24,3,4,1225,-0.2821,0,0,0,0,
22910,2413,shopping,3.711,3.5,18,4,20,440,1.3429,0,0,1,1,136.0
22911,1605,restaurants,3.509,3.5,19,5,5,204,-0.0756,0,1,0,1,75.0
22912,1072,shopping,4.173,4.0,40,5,23,384,1.4941,0,1,1,1,32.0
22913,1016,beauty,3.072,3.0,9,5,6,77,0.0989,0,1,0,1,75.0
22914,2413,shopping,3.711,3.5,18,1,1,1129,-1.3196,0,1,0,1,8.0
22915,3911,shopping,4.616,4.5,39,5,12,221,0.7999,0,1,1,1,67.0
22916,3305,restaurants,3.621,3.5,19,3,3,219,-0.5348,0,0,0,0,
22917,698,nightlife,3.268,3.5,150,1,3,328,-0.5348,1,0,0,1,72.0
22918,592,restaurants,3.032,3.0,26,2,16,174,1.1036,0,1,1,1,110.0
22919,1054,restaurants,3.99,4.0,24,4,1,127,-1.3196,0,1,0,1,18.0
22920,2932,nightlife,4.826,5.0,17,5,1,364,-1.3196,0,1,0,0,
22921,32,restaurants,3.913,4.0,23,5,4,199,-0.2821,0,1,1,0,
22922,2817,nightlife,2.575,2.5,17,4,7,97,0.2501,0,1,1,1,62.0
22923,2320,restaurants,3.485,3.5,6,5,13,659,0.8838,0,1,1,1,55.0
22924,2639,restaurants,4.778,5.0,52,5,6,30,0.0989,0,0,0,1,28.0
22925,3443,shopping,3.792,4.0,166,5,0,92,-2.1045,0,1,0,0,
22926,2364,beauty,4.145,4.0,15,5,2,555,-0.8605,0,0,0,1,32.0
22927,2487,services,3.711,3.5,16,5,1,209,-1.3196,0,1,0,0,
